gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
5003321012	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				69241eed-5a4b-4f6f-a386-7ff3dde47a0c	INHS Plecoptera 9345		Herbert Holdsworth Ross | Lewis Judson Stannard		2			Male	adult									present	Vial																	3 mi NE Williford, Ark.; Sharp Co.; Feb. 18, 1962; Ross & Stannard  Allocapnia granulata Claassen, [W.E Ricker]						1962-02-18							Feb. 18, 1962															United States	US	Arkansas	Sharp			3 mi E Williford												36.282386	-91.322512	unknown	10000			N36.2823855º W91.3225117º	N36.2823855º	W91.3225117º		unknown	POINT Z (-91.322512 36.282386 0)			Favret, Colin		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	BioGeomancer | Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							W. E. Ricker														Allocapnia granulata (Claassen, 1924)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				granulata			species		(Claassen, 1924)	Common Snowfly	ICZN			
5003321011	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				9366b348-9b2f-4bfa-9c9c-1d8debe24f7b	INHS Insect Collection 1504104		Henry W. Robison		2			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/83e1ca5317f5fcbdaba09feacce8e0d5															HWR93-13. AR: Yell Co., Petit Jean R. at Hwy 7, Danville  Allocapnia granulata, 2M, F, det. L.V. Hart 2024					HWR-93-13	1993-02-14							14 Feb. 1993	river											Petit Jean River			United States	US	Arkansas	Yell			AR: Yell Co.: Petit Jean River at St. Hwy 27 at Danville, AR												35.059277	-93.395553	unknown	100.0							unknown	POINT Z (-93.395553 35.059277 0)			Hart, Lily	2023-09-19	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Allocapnia granulata (Claassen, 1924)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				granulata			species		(Claassen, 1924)	Common Snowfly	ICZN			
5003321010	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				0f84f579-e833-4264-934c-c3d7a08cb98e	INHS Insect Collection 1504096		Henry W. Robison		1			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/67aa464902bc867846ecf466e1d61587															HWR93-5. Johnson Co., Big Piney Ck. at low water bridge S. of Limestone  Allocapnia mohri, M, F, det. L.V. Hart 2024					HWR-93-5	1993-02-13							13 Feb. 1993	stream											Big Piney Creek			United States	US	Arkansas	Newton			AR: Johnson Co.: Big Piney Creek at low-water bridge just S. of Limestone, AR. Temp= 70F												35.784438325845386	-93.28356689943956	unknown	1000.0							unknown	POINT Z (-93.28356689943956 35.784438325845386 0)			Hart, Lily	2023-09-19	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Allocapnia mohri Ross & Ricker, 1964							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				mohri			species		Ross & Ricker, 1964	Ouachita Snowfly	ICZN			
5003321009	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				2e59894e-9a0c-449f-89a5-6d19a01c389c	INHS Insect Collection 794929		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	2			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/f40876a18d1d26f5061dcfa6f851a0b4						Imaged by: Elise Snyder, Ed DeWalt; Date Imaged: 12/11/2015.									#158 9-I-85  Taeniopteryx burksi R[eared] F, F[ield] 1 F, 6[3] N Det. B. C. Poulton  Photographed by: Elise Snyder, Ed DeWalt Date: 12/11/2015 Notes: K.W. Stewart Collection						1985-01-09							9-I-85	stream						BCPoulton AR-158					Six Mile Creek			United States	US	Arkansas	Polk			2.5 mi S Hatfield at Hwy 71												34.46022	-94.39331	unknown	10.0			N34.46022º W94.39331º	N34.46022º	W94.39331º		unknown	POINT Z (-94.39331 34.46022 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
5003321008	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				31042b2f-c8d4-4563-af7b-9e8b0cae1a3f	INHS Insect Collection 1520067		Henry W. Robison		1			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/14da82feb9529e95cad2759abd76657f															HWR 96-34: AR: Independence Co.: Polk Bayou at Hwy 69 in Batesville, AR., 23 Feb. 1996, H.W. Robison  Strophopteryx fasciata, 1F, Det. R.E. DeWalt, 2023 Strophopteryx fasciata, 1F, Det. B.C. Poulton  B.C. Poulton Donation  Photographed by: Lily Hart					HWR-96-34	1996-02-23							23 Feb. 1996	stream											Poke Bayou			United States	US	Arkansas	Independence			AR: Independence Co.: Polk Bayou at Hwy 69 in Batesville, AR												35.791948	-91.644757	unknown								unknown	POINT Z (-91.644757 35.791948 0)			Hart, Lily	2023-10-03	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2023												Strophopteryx fasciata (Burmeister, 1839)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Strophopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Brachypterainae			Strophopteryx				fasciata			species		(Burmeister, 1839)	Mottled Willowfly	ICZN			
5003321007	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				0a38f0f2-4110-4897-a38e-e2e5b43cc273	INHS Insect Collection 877259		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	3			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/dd68920743505df01b80d0cd7c6f2f3f						Imaged by: Elise Snyder; Date Imaged: 03/15/2016.									#45, 7-I-84  Taeniopteryx burksi, Reared, 3 M, 3 F, 1 N, 4 Ex., Det. B. C. Poulton || Taeniopteryx burksi Det. B.C. Poulton reared 3{male} 3{female}  Photographed by: Elise Snyder Date: 03/15/2016 Notes: Barry C. Poulton Collection						1984-01-07							7-I-84	river						BCPoulton AR-45, Duplicate of BCPoulton AR-193					Kings River			United States	US	Arkansas	Carroll			2 mi W Pleasant Valley at Hwy 62												36.39468	-93.63345	unknown	10.0			N36.39468º W93.63345º	N36.39468º	W93.63345º		unknown	POINT Z (-93.63345 36.39468 0)			DeWalt, Ralph Edward	2024-01-15	A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Taeniopteryx burksi Ricker & Ross, 1968							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				burksi			species		Ricker & Ross, 1968	Eastern Willowfly	ICZN			
5003321006	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				20476bdb-4048-45e8-a49f-e556f04b63f2	INHS Insect Collection 877391		Henry W. Robison		1			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/409c7fa9791ffa86a4ab60b5dc30c2df						Imaged by: Kaleb Lukens; Date Imaged: 03/26/2016.									AR: Independence Co., Salado Cr. -hwy 167, 4 mi. N. Pleasant Plains, 18-VII-86, Robison || AR: Independence Co. Salado Cr. Hwy 167 4 mi N Pleasant Plains 18-VII-86 Robison  Neoperla choctaw, 1 F, Det. B. C. Poulton || Neoperla choctaw Det. B.C. Poulton 1{female}  Photographed by: Kaleb Lukens Date: 03/26/2016 Notes: Barry C. Poulton Collection						1986-07-18							18-VII-86	stream						BCPoulton AR-328					Salado Creek			United States	US	Arkansas	Independence															35.61267	-91.60699	unknown	10.0			N35.61267º W91.60699º	N35.61267º	W91.60699º		unknown	POINT Z (-91.60699 35.61267 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Neoperla choctaw Stark & Baumann, 1978							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Neoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Perlinae			Neoperla				choctaw			species		Stark & Baumann, 1978	Choctaw Stone	ICZN			
5003321005	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				d78bc5b5-a97c-4f41-9315-bef3c22bf2d7	INHS Insect Collection 794905		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	2			Female	adult									present	Vial								Imaged by: Elise Snyder, Ed DeWalt; Date Imaged: 12/11/2015.									#101 17-III-84  Strophopteryx ostra Reared 1 M, 2 F, N Det. B. C. Poulton  Photographed by: Elise Snyder, Ed DeWalt Date: 12/11/2015 Notes: K.W. Stewart Collection						1984-03-17							17-III-84	stream						BCPoulton AR-101					tributary Brier Creek			United States	US	Arkansas	White			Dewey at Hwy 305												35.41623	-91.76455	unknown	1000.0			N35.41623º W91.76455º	N35.41623º	W91.76455º		unknown	POINT Z (-91.76455 35.41623 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Strophopteryx cucullata Frison, 1934							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Strophopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Brachypterainae			Strophopteryx				cucullata			species		Frison, 1934	Kiamichi Willowfly	ICZN			
5003321004	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				6aab3a2d-bb1c-4740-b966-84103b5826e7	INHS Plecoptera 1609		Herbert Holdsworth Ross | Jean Alexander Ross		1			Female	adult									present	Vial																	Pencil Bluff, ARK.; Montgomery County; Fiddler's Creek; Feb. 13, 1961; Ross & Ross  Strophopteryx arkansae Ricker & Ross, W.E. Ricker 1974						1961-02-13							Feb. 13, 1961	stream											Fiddlers Creek			United States	US	Arkansas	Montgomery			Pencil Bluff												34.65494	-93.70649	unknown	10000			N34.65494º W93.70649º	N34.65494º	W93.70649º		unknown	POINT Z (-93.70649 34.65494 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																						paratype of Strophopteryx arkansae Ricker & Ross, 1975	W. E. Ricker		1975												Strophopteryx arkansae Ricker & Ross, 1975							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Strophopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Brachypterainae			Strophopteryx				arkansae			species		Ricker & Ross, 1975	Arkansas Willowfly	ICZN			
5003321003	CC BY 4.0												CNCI		CNCI_data		PreservedSpecimen				caaba24d-94cf-48e1-b015-8523376c2cd1	CNC 5184178		Aggus		3				adult									present	ethyl alcohol																							1963-06-29								stream											War Eagle Creek			United States	US	Arkansas	Benton			War Eagle Creek, Washington Co.												36.267667	-93.943528	unknown								unknown																																													Acroneuria perplexa Frison, 1937							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Acroneuria	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Acroneuria				perplexa			species		Frison, 1937	Enigmatic Stone	ICZN			
5003321002	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				49ec84e6-9ddb-4962-ad1e-06933e93f80d	INHS Insect Collection 795443		Kenneth W. Stewart		2			Male	adult									present	Vial																	AR, Montgomery Co., Lt. Missouri R. @ Falls Rec. Area, 10-XI-90, KWS, No. 76  Leuctra tenuis?, 8N, 2M, 6F, Det. KW Stewart 1990   Photographed by: R.E. DeWalt Date: 12/17/2015 Notes: K.W. Stewart Collection						1990-11-10							10-XI-90	river											Little Missouri River			United States	US	Arkansas	Montgomery			Falls Recreation Area												34.42205	-93.91919	unknown	1000.0			N34.42205º W93.91919º	N34.42205º	W93.91919º		unknown	POINT Z (-93.91919 34.42205 0)			DeWalt, Ralph Edward	2024-02-01	A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Kenneth W. Stewart		1990												Leuctra tenuis (Pictet, 1841)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Leuctridae | Leuctra	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Leuctridae	Leuctrinae			Leuctra				tenuis			species		(Pictet, 1841)	Narrow-lobed Needlefly	ICZN			
5003321001	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				f53bb20f-9c58-4141-97db-f4154c0ab72c	INHS Insect Collection 1520252		Henry W. Robison		104			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/ce01636a945256a69e16ebfd37240666															AR: Drew/Bradley Co. line, Saline R. - Hwy 8, 3. mi E. Johnsonville, (Sec.30, T15S, R9W), 16 Feb. 1997, HW Robison  Taeniopteryx lita, 104 F, Det. R.E. DeWalt 2023 Taeniopteryx lita, 104 F, Det. B.C. Poulton  B.C. Poulton Donation  Photographed by: Lily Hart					HWR-97-41	1997-02-16							16 Feb. 1997	river											Saline River			United States	US	Arkansas	Bradley			Hwy 8, 3. mi E. Johnsonville												33.378507	-91.959825	unknown	100.0							unknown	POINT Z (-91.959825 33.378507 0)			Hart, Lily	2023-09-19	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2023												Taeniopteryx lita Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				lita			species		Frison, 1942	Small Willowfly	ICZN			
5003321000	CC0 1.0														PNHPC_data		PreservedSpecimen				324a30e7-c193-4102-bfb0-2c129349bc06			Phillip N. Hogan	https://orcid.org/0000-0002-6546-272X	5			Male	adult									present	Vial																						PNH-2023-287	2023-12-29								river	Handpicking										Ouachita River			United States	US	Arkansas	Polk				327											34.64387	-94.19916	WGS84	10							unknown				Hogan, Phillip N.			GPS+GLONASS																								Phillip N. Hogan	https://orcid.org/0000-0002-6546-272X	2024-01-02												Allocapnia mohri Ross & Ricker, 1964							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				mohri			species		Ross & Ricker, 1964	Ouachita Snowfly	ICZN			
5003320999	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				6e66c9ed-03b6-4511-b755-33ef77ad908c	INHS Insect Collection 1520066		Henry W. Robison		11			Female	adult									present	Vial																	HWR 96-29: Hot Spring Co.: Easley Creek at Hwy 51, SE of Donaldson, AR., 23 Feb. 1996, H.W. Robison  Allocapnia malverna, 60M, 11F, Det. R.E. DeWalt 2023 Allocapnia malverna, 60M, 11F, Det. B.C. Poulton  B.C. Poulton Donation  Photographed by: Lily Hart					HWR-96-29	1996-02-23							23 Feb. 1996	stream											Easley Creek			United States	US	Arkansas	Hot Spring			Hot Spring Co.: Easley Creek at Hwy 51, SE of Donaldson, AR.												34.225709	-92.901143	unknown								unknown	POINT Z (-92.901143 34.225709 0)			Hart, Lily	2023-09-26	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2023												Allocapnia malverna Ross, 1964							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				malverna			species		Ross, 1964	Gulf Snowfly	ICZN			
5003320998	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				776eee4c-9238-43e3-85e0-7fa311a12c28	INHS Insect Collection 877306		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	31				immature									present	Vial		https://sfg.taxonworks.org/api/v1/images/3ea68c56325c7742b0940ba0e8a03f2e						Imaged by: Elise Snyder; Date Imaged: 03/15/2016.									AR(202): Pike Co., Wolf Cr., Hwy 26 @ Delight|15-III-85 || AR (202): Pike Co. Wolf Cr. Hwy 26 @ Delight  Isoperla namata, Rear, 6 M, 13 F, 31 n, Det. B. C. Poulton || Isoperla namata rear 15-III-85 Det. B.C. Poulton 6{male} 13{female} 31n  Photographed by: Elise Snyder Date: 03/15/2016 Notes: Barry C. Poulton Collection						1985-03-15							15-III-85	stream						BCPoulton AR-202					Wolf Creek			United States	US	Arkansas	Pike			Delight at Hwy 26												34.03185	-93.49987	unknown	10.0			N34.03185º W93.49987º	N34.03185º	W93.49987º		unknown	POINT Z (-93.49987 34.03185 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Isoperla namata Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				namata			species		Frison, 1942	Ozark Stripetail	ICZN			
